Club_Name;Club_Address;Club_Postal;Club_City;Club_Phone;Club_Email_Main;Club_Email_Bcc;Club_Contact_FirstName;Club_Contact_LastName;Club_Contact_Position;Club_Contact_Linkedin
Like You Fitness;25 AVENUE DU MARECHAL FOCH;93360;Neuilly-Plaisance;09.52.07.71.93;likeyoufitness@gmail.com;;Joany;Cakin;Like You Fitness;https://fr.linkedin.com/in/joany-cakin-6594ba129
Fitness Park La Défense - Cœur Défense;17 Place des Corolles;92400;Courbevoie;01 49 01 91 69;ladefense@fitnesspark.fr;;Ibis;&Novotelparisladéfensecentre|Linkedinwww.Linkedin.Com›Company›Novotel;Paris;https://www.linkedin.com/company/novotel-paris-ladefense
La Force D'Épione;75 Avenue de la République;93150;Le;0768318150;contact@laforcedepione.com;;Catherine;Montant;"Patient Partenaire En Parcours De ...
Fr.Linkedin.Com › Catherinemontant";https://fr.linkedin.com/in/catherinemontant
Energie Forme Fontenay;12 rue de la Mare à Guillaume;94120;Fontenay-sous-Bois;01 70 82 49 80;fontenay@energieforme.net;;Sonia;Mss;Responsable Commerciale;https://fr.linkedin.com/in/sonia-mss-002917121
Fitness Park Pantin;45 rue delizy;93500;Pantin;06 49 52 57 26;pantin@fitnesspark.fr;fppantinhb@gmail.com;Frédéric;Kastler;Co Gérant/Gérant;https://fr.linkedin.com/in/fr%C3%A9d%C3%A9ric-kastler-3a972931
Moving Clamart;28 rue de Meudon;92140;Clamart;07.60.73.19.70;contact@movingclamart.fr;;Cesar;Teixeira;Coach Sportif;https://fr.linkedin.com/in/cesar-teixeira-749407180
Fitness Park Saint-Ouen;4 Rue Nadia Guendouz;93400;Saint-Ouen;06 02 08 85 58;saintouen@fitnesspark.fr;;Gaëlle;Laport;Responsable Régionale;https://fr.linkedin.com/in/ga%C3%ABlle-laport-46995632
Gigafit Champigny-Sur-Marne;101 Avenue Roger Salengro;94500;Champigny-sur-Marne;01 48 80 38 91;contact-champigny@gigafit.fr;natazur@hotmail.com;Jeson;Lengudiana;Coach Sportif;https://fr.linkedin.com/in/jeson-lengudiana-2738b8139
Fit Et Vous Rueil-Malmaison;7 Place de l'Eglise;92500;Rueil-Malmaison;09 81 64 57 28;rueil@fitetvous.fr;;The;Loftvotreateliersportbienêtre|Linkedinfr.Linkedin.Com›Company›The;Loft;https://fr.linkedin.com/company/the-loft-votre-atelier-sport-bien-%C3%AAtre
Gigafit La Plaine Saint-Denis;221 Avenue du Président Wilson;93210;Saint-Denis;01 70 93 93 37;martina.y@gigafit.fr;;Fahem;Hammadache;Directeur Administratif Groupe;https://fr.linkedin.com/in/fahem-hammadache-13b44297
Atelier K-Box;125-127, rue Thiers;92100;Boulogne-Billancourt;09.70.94.09.36;contact@atelierkbox.com;;Eric;Beische;President Fondateur;https://fr.linkedin.com/in/eric-beische-bba16264
Club Aquilon;38 rue Jean Jaures;95120;Ermont;01 70 93 93 38;club.aquilon@sfr.fr;;Fabrice;Duperron;Conseiller Commercial;https://fr.linkedin.com/in/fabrice-duperron-77b0a8189
Keep Cool Malakoff;68 Avenue Pierre Larousse;92240;Malakoff;01 57 63 02 02;malakoff@feelsport.fr;;Brice;Dufourg;Manager Regional Zone Paris;https://fr.linkedin.com/in/brice-dufourg-4394b8166
Fitness Park Villiers Sur Marne - Noisy Le Grand;3 Boulevard Jean Monnet;94350;Villiers-sur-Marne;09 63 63 00 15;villiers@fitnesspark.fr;;Michael;Laurent;Commercial;https://fr.linkedin.com/in/michael-laurent-540b76150
Atousports Gym Forme Loisirs;3 Avenue Perche;93330;Neuilly-sur-Marne;+33-6-11-10-58-79;mcf_sarl@yahoo.fr;magicform.massy@gmail.com;;;;
Magic Form Massy;7 Avenue Saint-Marc;91300;Massy;01 70 82 60 33;mcf_sarl@yahoo.fr;magicform.massy@gmail.com;Grégory;Thibaud;Manager;https://fr.linkedin.com/in/gr%C3%A9gory-thibaud-b33898185
L'Orange Bleue Villejuif - Vitry;5-7 Avenue de la République;94800;Villejuif;09.67.53.23.42;lorangebleuevillejuif@gmail.com;;Camillia;Bouhouch;"Responsable Adjointe Phone Régie ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/camillia-bouhouch-1b653bab
Urban Challenge Île Seguin;30 cours de l'île Seguin;92100;Boulogne-Billancourt;01 45 20 93 47;info@urban-challenge.fr;;Nadir;Yacine;Directeur De Projets;https://fr.linkedin.com/in/nadir-yacine-06538b32
Keep Cool Bonneuil;Avenue des Vingt-Huit Arpents;94380;Bonneuil-sur-Marne;01.43.77.75.84;bonneuil@keepcool.fr;;Céline;Demanche;Manager;https://fr.linkedin.com/in/c%C3%A9line-demanche-90980210
Elite Club Maisons Alfort;153 Avenue Gambetta,;94700;Maisons-Alfort;09 84 59 00 74;contact@elite-club-94.fr;;Cédric;Brun;Gfm;https://fr.linkedin.com/in/bruncdric/%7Bcountry%3Dus%2C+language%3Den%7D?trk=people-guest_profile-result-card_result-card_full-click
Keep Cool Champigny Sur Marne;111 Rue Alexandre Fourny;94500;Champigny-sur-Marne;01.45.16.90.12;champignysurmarne@keepcool.fr;;Odiah;Sidibé;Manager;https://fr.linkedin.com/in/odiah-sidib%C3%A9-74768645
Magic Form Levallois;12 rue Carnot;92300;Levallois-Perret;01 73 20 22 96;nathalyrubio24@gmail.com;;Benjamin;Charbonnier;Éducateur Sportif;https://fr.linkedin.com/in/benjamin-charbonnier-567b9713b
Energie Forme Les Dunes; 25 avenue du marechal de lattre de tassigny;94120;Fontenay-sous-Bois;01 49 74 05 06;nordine.messaoudi@energieforme.net;;Karim;Messaoudi;Investisseur;https://www.linkedin.com/in/karim-messaoudi-4b5b66132
Bodyhit Charenton-Le-Pont;12 rue du général Leclerc;94220;Charenton-le-Pont;01 73 20 27 46;contact.charenton@bodyhit.fr;;Nicolas;Montabord;Gérant;https://fr.linkedin.com/in/nicolas-montabord-52193991
Healthcity Boulogne;18 - 20 rue de la Saussière;92100;Boulogne-Billancourt;01 70 94 98 55;manager.boulogne@form-developpement.com;;Coralie;Rouget;Manager;https://fr.linkedin.com/in/coralie-rouget-994545104
Magic Form Cachan;15 Rue Cousté;94230;Cachan;09.84.29.51.50;magicformcachan@live.fr;magicform@live.fr;Laurent;Ritterbeck;Associé Gérant;https://fr.linkedin.com/in/laurent-ritterbeck-42861199
Keep Cool Gennevilliers;5 promenade de la bonnette;92230;Gennevilliers;01.47.93.68.97;gennevilliers@keepcool.fr;;Franck;Tordjman;Dirigeant Entreprise;https://fr.linkedin.com/in/franck-tordjman-48b79992
West Club;4 Ter Rue Diderot;92150;Suresnes;01.41.38.24.37;contact@west-club.fr;;Emmanuelle;Boittinlaplace;"Suresnes Business Club
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/emmanuelle-boittin-laplace-231a873b
Magic Form Valenton;9 Place Henri Moissan;94460;Valenton;01.43.86.15.15;philippebru@ymail.com;;Yvan;Rabeko;"Gérant Principal Magic Form Le Bourget ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/yvan-rabeko-677b449
Urban Challenge Suzanne Lenglen;50 boulevard Gallieni;92130;Issy-les-Moulineaux;01 45 20 93 47;info@urban-challenge.fr;;;;;
Femina Fit' Argenteuil;25 rue Antonin Georges Belin;95100;Argenteuil;01.79.51.32.87;ladymoovit@hotmail.com;;Emeline;Bacot;Animation De Cours De Cuisine;https://fr.linkedin.com/in/emeline-bacot-1a626ba7
Magic Form Le Raincy;106 Avenue Thiers;93340;Le-Raincy;01 73 20 27 48;contactmfleraincy@gmail.com;magicformleraincy@gmail.com;3,700+;"""Margaux""Profiles|Linkedinwww.Linkedin.Com›Dir›Margaux›Fr";5227;https://www.linkedin.com/pub/dir/Margaux/+/fr-5227-R%C3%A9gion-de-Paris,-France
Fitness Park Vélizy-Villacoublay - Vélizy 2;41 Avenue de l'Europe;78140;Vélizy-Villacoublay;01 30 70 60 92;velizy@fitnesspark.fr;;Yann;Amer;Agent;https://fr.linkedin.com/in/yann-amer-a948a3147
Lofting Boulogne;105 Rue du Point du Jour;92100;Boulogne-Billancourt;01 73 20 22 97;contact@lofting-boulogne.com;;Olivier;Cleuziou;Directeur Général;https://fr.linkedin.com/in/olivier-cleuziou-46b27018
Magic Form Montreuil;112 boulevard de la Boissière;93100;Montreuil;01 73 20 33 45;magicformmontreuil@gmail.com;;Magicform;Montreuil;Salle De Sport;https://tn.linkedin.com/in/magicform-montreuil-41a0a4130
L'Orange Bleue Wellness Rueil-Malmaison;32-34 Avenue Paul Doumer;92500;Rueil-Malmaison;01 41 29 12 63;obwellness.rueil@gmail.com;;Thomas;Findji;Entrepreneur En Sport – Santé Et Bien;https://fr.linkedin.com/in/thomas-findji
Unity Sport Gonesse;8 rue de l'Hôtel Dieu;95500;Gonesse;01.39.85.12.29;contactunitysport@gmail.com;;Laurent;Nzamba;Afpa Stains Et Gonesse;https://uk.linkedin.com/in/laurent-nzamba-904a343a/en
On Air Maisons Alfort;298 rue Jean Jaurès;94700;Maisons-Alfort;0153668660;maisonsalfort@onair-fitness.fr;;Christophe;Beuviere;Dsi&T;https://fr.linkedin.com/in/christophe-beuviere-6a538610
J'M Tonic Boulogne;2bis Avenue Desfeux;92100;Boulogne-Billancourt;01.41.41.02.12;contact@jmtonic.com;;Veronique;Martin;"Sales Operations Expert / Quality ...
Fr.Linkedin.Com › Veroniquemartin";https://fr.linkedin.com/in/veroniquemartin
Bodyhit Clichy-Centre;40 rue Henri Barbusse;92110;Clichy;06 26 81 12 33;contact.clichy-centre@bodyhit.fr;;François;;Xavier Quéré;https://fr.linkedin.com/in/fran%C3%A7ois-xavier-qu%C3%A9r%C3%A9-82a0a517b
Magic Form Fontenay Aux Roses;5 Rue d'Estienne d'Orves;92260;Fontenay-aux-Roses;01 73 20 28 64;contact@magicform-far.fr;;Anthony;Stanix;Responsable De Site Coach;https://fr.linkedin.com/in/anthony-stanix-714a13155
Fitness Park Créteil - Pompadour;83 Avenue du Maréchal Foch;94000;Créteil;07.86.56.64.66;creteil-pompadour@fitnesspark.fr;;2Many;Coachsportif;Coach Sportif;https://fr.linkedin.com/in/2many-coach-sportif-490402145
L'Orange Bleue Clichy;47 rue Castérès;92110;Clichy;01.47.30.10.88;obclichy@gmail.com;;Philippe;Mercier;Adjoint Au Directeur;https://fr.linkedin.com/in/philippe-mercier-01221281
La Galerie Sports Club;40 Boulevard Henri Sellier;92150;Suresnes;06.95.45.00.14;contact@lagaleriesportsclub.com;;Nathalie;Conte;Mairie De Suresnes;https://fr.linkedin.com/in/nathalie-conte-0a44277/fr
Flash Fitness Aulnay;Avenue Antoine Bourdelle;93600;Aulnay-sous-Bois;01.48.68.67.88;flash93600@gmail.com;;Jeson;Lengudiana;Coach Sportif;https://fr.linkedin.com/in/jeson-lengudiana-2738b8139
Magic Form Aubervilliers;77 Rue Léopold Rechossière;93300;Aubervilliers;01.41.57.23.00;karen@k2-france.fr;;Magic;Form;Associé Gérant;https://fr.linkedin.com/in/magic-form-701442185
Elleness Chatillon;9 Boulevard de Vanves;92320;Chatillon;01.49.12.75.86;chatillon@elleness.fr;;Isabelle;Blin;"Région De Paris, France | Profil Professionnel ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/isabelle-blin-a0ab0831
L'Orange Bleue Argenteuil;24 Bis boulevard des martyrs de châteaubriant;95100;Argenteuil;01 39 61 76 25;lorangebleue.argenteuil@gmail.com;;Sylvain;Camacho;Mairie D'Argenteuil;https://fr.linkedin.com/in/sylvain-camacho-29073654
Bodyhit Bois Colombes;5 Rue Mertens;92600;Bois-Colombes;07 66 02 99 94;contact.bois-colombes@bodyhit.fr;;Ines;Ben;Azib;https://fr.linkedin.com/in/ines-ben-azib-b48852111
L'Academy;1 Place de la Victoire du 8 Mai 1945;94250;Gentilly;01.45.46.90.93;contact@lacademy-gentilly.fr;;Matthieu;Racon;Région De Paris, France | Profil ...;https://fr.linkedin.com/in/matthieu-racon-41b1a644
Fitness Park Courbevoie;68 Boulevard de la Mission Marchand;92400;Courbevoie;01.47.68.42.90;accueil@fitnesspark-courbevoie.fr;;Périne;Pihet;Manager;https://fr.linkedin.com/in/p%C3%A9rine-pihet-a74a19152
Gigafit Malakoff;14 rue Avaulée;92240;Malakoff;01 70 94 98 59;contact-malakoff@gigafit.fr;olivier.rouge@hotmail.fr;Frédéric;Legrand;Gérant Salle De Sport;https://fr.linkedin.com/in/fr%C3%A9d%C3%A9ric-legrand-68780812a
Episod République;14 Place Jacques Bonsergent;75010;Paris-10E-Arrondissement;09 81 21 20 00;team.republique@episod.com;vivien.bornecque@episod.com;;;;
Keep Cool La Défense;Tour Ariane 5 place de la Pyramide;92800;Puteaux;01 74 54 48 99;paris-ladefense@keepcool.fr;;Guillaume;Piffeteau;"Owner Manager @Crossfit Xiii ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/guillaume-piffeteau-274ab5162
Fitness Park Stade De France;17 Avenue Jules Rimet;93200;Saint-Denis;01 48 21 16 49;saintdenis@fitnesspark.fr;movingexpress93@orange.fr;Frederic;Mahaut;Président Directeur Général ...;https://fr.linkedin.com/in/frederic-mahaut-66166764
Urban Challenge La Défense;2 place de la Défense;92800;Puteaux;01 45 20 93 47;info@urban-challenge.fr;;Amalanadin;Simonjean;Mairie De Puteaux 92800;https://fr.linkedin.com/in/amalanadin-simon-jean-400969142
L'Orange Bleue Vanves;68 avenue Victor Hugo;92170;Vanves;01.41.90.93.52;lorangebleue.vanves@gmail.com;;Julien;Lemouroux;Founder & Ceo;https://fr.linkedin.com/in/julien-le-mouroux-a1a9709b
Fitness Park Orly;Avenue des Martyrs Chateaubriant;94310;Orly;09.51.15.15.60;orly@fitnesspark.fr;;Alexandre;Gillot;Responsable Réseau;https://fr.linkedin.com/in/alexandre-gillot-ba8a44117
Magic Form Houilles;109 Boulevard Henri Barbusse;78800;Houilles;01 70 82 49 80;houilles.form.78800@gmail.com;houilles.form.78800@gmail.com;Guillaume;Lefloch;Pdg;https://fr.linkedin.com/in/guillaume-le-floch-10b099126
Fitness Park Bagneux;168-170 avenue Aristide Briand;92220;Bagneux;01.46.65.12.33;bagneux@fitnesspark.fr;overness.sarl@gmail.com;Maxime;Godefroy;Manager;https://fr.linkedin.com/in/maxime-godefroy-17246b105
Energie Forme Pantin Express;188 Avenue Jean Lolive;93500;Pantin;01 70 93 93 37;contact@electrofit.fr;;Karim;Messaoudi;Investisseur;https://www.linkedin.com/in/karim-messaoudi-4b5b66132
Miha Training Saint Maur;62 Avenue Du Bac;94210;Saint-Maur-des-Fossés;01 70 94 98 87;contact@electrofit.fr;;40+;"""Stéphanelopes""Profiles|Linkedinwww.Linkedin.Com›Pub›Dir›Stéphane›Lopes";Traduire Cette Page;https://www.linkedin.com/pub/dir/St%C3%A9phane/Lopes
Form'S & Fitness;11 Rue Jean Pierre Timbaud;92130;Issy-les-Moulineaux;01.77.46.57.63;formfitness92@hotmail.fr;;Lucie;Grandsire;Residhome Paris Issy;https://fr.linkedin.com/in/lucie-grandsire
Magic Form Clichy;75 Rue Henri Barbusse;92110;Clichy;01 70 93 93 38;nathalyrubio24@gmail.com;;Nathaly;Rubio;Responsable D'Exploitation;https://fr.linkedin.com/in/nathaly-rubio-1a1077159
Energie Forme Express Sannois;94 Boulevard Gambetta;95110;Sannois;01 73 20 22 95;sannois@energieforme.net;;Delphine;Lesec;Manager;https://fr.linkedin.com/in/delphine-lesec-85b9ab129
Keep Cool Montrouge;4 Rue Théophile Gautier;92120;Montrouge;01 40 84 02 02;montrouge@feelsport.fr;;Brice;Dufourg;Manager Regional Zone Paris;https://fr.linkedin.com/in/brice-dufourg-4394b8166
Fitness Park Charenton-Le-Pont - Bercy 2;4 Place de l'Europe;94220;Charenton-le-Pont;0651909671;bercy2@fitnesspark.fr;;Tarik;Baha;Directeur Commercial Groupe;https://fr.linkedin.com/in/tarik-baha-407880183
Vita Liberté Clichy;14 rue du Guichet;92110;Clichy;01.55.46.83.68;vitaliberteclichy@outlook.fr;;Mathieu;Hunein;Assistant Manager;https://fr.linkedin.com/in/mathieu-hunein-252356195
Keep Cool Puteaux;34 Rue Auguste Blanche;92800;Puteaux;01.47.28.98.56;puteaux@keepcool.fr;;Enseigne;Keepcool|Linkedinwww.Linkedin.Com›Company›Groupe;Dg;https://www.linkedin.com/company/groupe-dg---enseigne-keep-cool
7 À 77 Fitness;77 avenue Aristide Briand;94110;Arcueil;09.86.10.64.42;sylvianevillers55@gmail.com;steffvillers@gmail.com;Gilbert;Mellinger;Pdg;https://fr.linkedin.com/in/gilbert-mellinger-828882106
L'Orange Bleue La Courneuve;52 Avenue Jean Jaurès;93120;La-Courneuve;09.73.26.35.05;lorangebleue.lacourneuve@gmail.com;;Raphael;Ballot;"Responsable D'Exploitation Réseau ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/raphael-ballot-3814a7108
Neoness Aubervilliers Le Millénaire;23 Rue Madeleine Vionnet;93300;Aubervilliers;01.84.03.04.57;accueil.aubervilliers@neoness-forme.com;;;;;
Magic Form Montrouge;99 Avenue Verdier;92120;Montrouge;01 70 82 60 33;nathalyrubio24@gmail.com;;Karine;Garrido;Directrice Gérante;https://fr.linkedin.com/in/karine-garrido-b99b9b54
Fitness Park Boulogne-Billancourt;23 BIS Rue Barthélémy Danjou;92100;Boulogne-Billancourt;06 47 83 10 99;boulogne@fitnesspark.fr;;Jean;;Philippe Martin;https://fr.linkedin.com/in/jean-philippe-martin-72625257
Feeling Dance Factory;100 Avenue du Général Leclerc;93500;Pantin;01.49.42.04.04;secretariatfeeling@hotmail.fr;;Crystel;2Quennet;Prof De Danse De Couple;https://fr.linkedin.com/in/crystel-2-quennet-1a978785
Keep Cool La Défense Grande Arche;4 Boulevard des Bouvets;92800;Puteaux;01.46.92.02.02;ladefense@feelsport.fr;;Guillaume;Piffeteau;"Owner Manager @Crossfit Xiii ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/guillaume-piffeteau-274ab5162
Magic Form Clamart;6 bis Rue de Versailles;92140;Clamart;01 73 20 22 96;contact@magicform-clamart.fr;;Yvan;Rabeko;"Gérant Principal Magic Form Le Bourget ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/yvan-rabeko-677b449
Action Sport Puteaux;104 rue roque de Fillol;92800;Puteaux;01 45 00 59 97;masalledesportactionsport@gmail.com;;Dominique;Lefebvre;Ville De Puteaux | Linkedin;https://fr.linkedin.com/in/dominique-lefebvre-02316496
Studio Forme Vincennes;16 rue Raymond du Temple;94300;Vincennes;01 85 00 08 08;accueil@studioforme.fr;contact@studioforme.fr;;;;
Pep'S Energy;23 Rue Arago;93400;Saint-Ouen;06.52.91.86.09;pepsenergy@gmail.com;;Magali;Sautreuil;"Broadcasting Manager And Administrator ...
Fr.Linkedin.Com › Magalisautreuil";https://fr.linkedin.com/in/magalisautreuil/en
Centre Sur Mesure;30 ter rue Estienne D'Orves;92120;Montrouge;01 47 35 06 39;contact@centre-surmesure.com;;Nicolas;Stalin;Directeur De Campus;https://fr.linkedin.com/in/nicolas-stalin-77baa965
Neoness Epinay-Sur-Seine;5 Avenue de Lattre de Tassigny;93800;Épinay-sur-Seine;01.84.03.05.82;accueil.epinay@neoness-forme.com;;Yann;Ajavon;Manager Neoness;https://fr.linkedin.com/in/yann-ajavon-27225b6a
Fitness Park Vitry;99 Boulevard de Stalingrad;94400;Vitry-sur-Seine;0184230884;vitry@fitnesspark.fr;s.miras@lcfitness.fr;Stéphane;Miras;Founding President;https://fr.linkedin.com/in/st%C3%A9phane-miras-b158b4a4
Access Fitness Club Courbevoie;31 Boulevard Georges Clemenceau;92400;Courbevoie;01.47.68.04.57;pierrecohen.luckystream@gmail.com;;Manon;Bova;Attachée Commerciale Sedentaire;https://fr.linkedin.com/in/manon-bova-b10b16a7
Neoness Colombes Défense Ouest;345 Rue d'Estienne d'Orves;92700;Colombes;01.84.02.04.70;accueil.colombes@neoness-forme.com;;Jonathan;Dubois;Manager Senior;https://fr.linkedin.com/in/jonathan-dubois-5536605b
Adase;1, rue Jean Mermoz;94270;Le;0147260915;contact@ladase.fr;max@ladase.fr;Dominique;Humbert;Chef De Projet Rh;https://fr.linkedin.com/in/dominique-humbert-13194728
Smart Body Rueil;2 avenue Georges Clemenceau;92500;Rueil-Malmaison;01 47 49 23 75;smartbody.rueilmalmaison@gmail.com;;Nokefa;Sarl|Linkedinfr.Linkedin.Com›Company›Nokefa;Sarl;https://fr.linkedin.com/company/nokefa-sarl
Action Sport Levallois;103 rue Louis Rouquier;92300;Levallois-Perret;01.47.39.63.66;masalledesportactionsport@gmail.com;;Senouci;Hami;Directeur Sportif;https://fr.linkedin.com/in/senouci-hami-196084129
Miha Loft By Original Miha Bodytec;53 avenue Carnot;94100;Saint-Maur-des-Fossés;01 73 20 27 46;masalledesport@mihaloft.com;;Agathe;Bouzou;Présidente;https://fr.linkedin.com/in/agathe-bouzou-71064518b
Centre Aquatique De Bois Colombes;30-42 rue Jean Jaurès;92270;Bois-Colombes;01 73 20 27 48;t.lemieux@cabc.fr;;Baptiste;Abdallah;Directeur Adjoint;https://fr.linkedin.com/in/baptisteabdallah15
L'Arène Crossfit Nakama;3 allée de la seine;94200;Ivry-sur-Seine;01 77 99 47 07;nakamafit18@gmail.com;;Edouard;Vacher;Fondateur;https://fr.linkedin.com/in/edouard-vacher-bb2477a6
Vita Liberté Malakoff;4 Rue Alfred de Musset;92240;Malakoff;09.84.56.16.98;malakoff@vitaliberte.fr;;Moustapha;Bouhessoun;"Associé Gérant Club De Sport Vita ...
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/moustapha-bouhessoun-8929827b
Magic Form St Maur;57 Avenue Henri Martin;94100;Saint-Maur-des-Fossés;01.48.83.15.33;magicformsaintmaur@live.fr;;Jean;;François Hecquet;https://fr.linkedin.com/in/jean-fran%C3%A7ois-hecquet-7519a838
On Air Stains;70 Avenue Aristide Briand;93240;Stains;09.83.07.00.06;stains@onair-fitness.fr;;Christine;Boubet;93000;https://fr.linkedin.com/in/christine-boubet-1746b7151
Energie Forme Pantin;62 avenue Jean Lolive;93500;Pantin;01 73 20 28 64;pantin@energieforme.net;;Rachid;Benketti;Gérant De Société;https://fr.linkedin.com/in/rachid-benketti-b06442113
Curves Vincennes Saint Mandé Montreuil;120 rue de Lagny;93100;Montreuil;09.53.20.80.17;curves.vincennes@hotmail.fr;;Cabinet;Cazzimmobilierparis|Linkedinlu.Linkedin.Com›Company›C;A;https://lu.linkedin.com/company/c-a-z-z-immobilier-paris
L'Orange Bleue Colombes;27 Rue du Bournard;92700;Colombes;06 11 34 12 20;orangebleue.colombes@gmail.com;;Frederic;Jacob;Auditeur Formateur;https://fr.linkedin.com/in/frederic-jacob-323086154
Neoness Asnières - Gennevilliers;384 Avenue d'Argenteuil;92600;Asnières-sur-Seine;01.84.02.80.00;accueil.asnieres@neoness-forme.com;;Nina;Dias;Manager Du Club Neoness Nation;https://fr.linkedin.com/in/nina-dias-78a49131
Cap Tonic Verrières Antony;1 Rue des Gardes;91370;Verrières-le-Buisson;01.69.20.98.45;infoverrieres@captonic.com;;Emilie;Lecoq;Emilie Lecoq Ostéopathe D.O.;https://fr.linkedin.com/in/emilie-lecoq-385294105
Moving Nogent Sur Marne;17bis Boulevard Gallieni;94130;Nogent-sur-Marne;01.48.73.15.22;movingnogent@club-internet.fr;;Mikaël;Montagner;Nogent;https://fr.linkedin.com/in/mikaelmontagner
Studio Active Body;14 Avenue du Mesnil;94210;Saint-Maur-des-Fossés;0647985158;vincent@activebody.fr;;Vincent;Pisciotta;Saint;https://fr.linkedin.com/in/vincent-pisciotta-75773b150
Fitness Park Massy;Place Antoine de Saint-Exupéry;91300;Massy;01 69 82 19 54;massy@fitnesspark.fr;;Grégory;Thibaud;Manager;https://fr.linkedin.com/in/gr%C3%A9gory-thibaud-b33898185
Gigafit Villemomble;1 Allée du Plateau;93250;Villemomble;06 89 05 82 88;alexallix@live.fr;;Siham;Mehdaoui;Villemomble, Île;https://fr.linkedin.com/in/siham-mehdaoui-29136a13b
The Loft Rueil-Malmaison;106 Avenue Albert 1er;92500;Rueil-Malmaison;01 41 42 33 33;relationclient@the-loft.fr;yann@the-loft.fr;The;Loftvotreateliersportbienêtre|Linkedinfr.Linkedin.Com›Company›The;Loft;https://fr.linkedin.com/company/the-loft-votre-atelier-sport-bien-%C3%AAtre
Fitness Park Villemomble;8 Avenue du Général Gallieni;93250;Villemomble;01 48 54 17 54;samir.fitnesspark@gmail.com;;Cyrille;Tessier;Co Gérant;https://fr.linkedin.com/in/cyrille-tessier-34924b32
Heroes Le Raincy;7 allée de Gagny;93340;Le;0766796208;rdv.heroes@gmail.com;;Heroes;Electrostimulation;Responsable Centre ...;https://fr.linkedin.com/in/heroes-electrostimulation-283438134
Magic Form Bagnolet;122 Avenue Gambetta;93170;Bagnolet;01 70 94 98 55;daligault@hotmail.fr;;Etienne;Castro;Gestionnaire Back Office;https://fr.linkedin.com/in/etienne-castro-05123aa4
Vita Liberté Alfortville;7 rue de la Marne;94140;Alfortville;09 87 19 03 28;daligault@hotmail.fr;;Thailande;;"Fr | Linkedin
Www.Linkedin.Com › Company › Thailande";https://www.linkedin.com/company/thailande-fr
Fitness Park Montreuil;13 bis rue du Colonel Raynal;93100;Montreuil;01 70 94 98 59;montreuil@fitnesspark.fr;;Cyrille;Tessier;Co Gérant;https://fr.linkedin.com/in/cyrille-tessier-34924b32
L'Orange Bleue Puteaux;135 rue Jean Jaurès;92800;Puteaux;01 47 33 39 26;lorangebleue.puteaux@gmail.com;;L'Orange;Bleue|Linkedinfr.Linkedin.Com›Company›L'Orange;Bleue;https://fr.linkedin.com/company/l%27orange-bleue
Stay Fit - Crossfit Kaizoku Bourg La Reine;21 Rue André Theuriet;92340;Bourg-la-Reine;01.41.13.60.61;contact@stayfit.fr;;;;;
Fitness Park Les Pavillons Sous Bois;214 Avenue Aristide Briand;93320;Les-Pavillons-sous-bois;01.55.89.07.40;lespavillonssousbois@fitnesspark.fr;;Mehdi;Larteb;Ostéopathe;https://fr.linkedin.com/in/mehdi-larteb-757678b3
Lady Concept Aulnay;5 Rue Severine;93600;Aulnay-sous-Bois;01 70 82 49 80;ladymovingaulnay@orange.fr;;Catherine;Chemouni;Gerante;https://fr.linkedin.com/in/catherine-chemouni-7463a3124
Energie Forme Enghien Les Bains;41 Bis rue de Malleville;95880;Enghien-Les-Bains;01 70 93 93 37;enghien@energieforme.net;;Energie;Forme;Responsable Digital;https://fr.linkedin.com/in/energie-forme-537572119
L'Orange Bleue Neuilly Plaisance;4 Rue Vincent Van Gogh;93360;Neuilly-Plaisance;01.43.09.23.12;relationclient@the-loft.fr;yann@the-loft.fr;Dominique;Julé;Gérant;https://fr.linkedin.com/in/dominique-jul%C3%A9-69069b84
Bispotyrt;8 rue george;75015;Paris;;b.diamond@hotmail.fr;;;;;
Centre De Yoga Pour La Santé;18 rue Nélaton;75015;Paris;"08 99 87 99 08
3€ l'appel";relationclient@the-loft.fr;yann@the-loft.fr;Yves;Rente;Manager;https://fr.linkedin.com/in/yves-rente-14a63972
Smoking Et Brillantine;13 rue Guyton de Morveau;75013;Paris;"08 99 87 99 08
3€ l'appel";info@smoking-brillantine.com;;Audrey;Léamittelman;Directrice Évent;https://fr.linkedin.com/in/audrey-l%C3%A9a-mittelman-008089165
Centre International Sivananda De Yoga Vedanta;140 rue du Faubourg Saint Martin;75010;Paris;"08 99 87 99 20
3€ l'appel";paris@sivananda.net;;Victoire;Chabert;"Centre Sivananda De Yoga Védanta
Fr.Linkedin.Com › ...";https://fr.linkedin.com/in/victoire-chabert-58bbba107
